cohort,instance,workflow_family,task_scale,cluster,scenario,deadline_factor,mode,variant,cost,algorithm_time_ms,valid,process_wall_seconds
primary,setting3_bacass_72_21_3_1_3,bacass,bacass,small,3,1.0,without_ls,slackWR,1414,0.0,True,0.033782
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,baseline,baseline,1210,0.0,True,0.008122
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,with_ls,press-LS,710,0.0,True,0.036526
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,with_ls,pressR-LS,1010,0.0,True,0.036526
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,with_ls,pressW-LS,710,0.0,True,0.036526
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,with_ls,pressWR-LS,610,0.0,True,0.036526
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,with_ls,slack-LS,506,0.0,True,0.036526
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,with_ls,slackR-LS,506,0.0,True,0.036526
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,with_ls,slackW-LS,1010,0.0,True,0.036526
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,with_ls,slackWR-LS,1010,0.0,True,0.036526
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,without_ls,press,1125,0.0,True,0.034465
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,without_ls,pressR,1012,0.0,True,0.034465
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,without_ls,pressW,1117,0.0,True,0.034465
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,without_ls,pressWR,612,0.0,True,0.034465
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,without_ls,slack,711,0.0,True,0.034465
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,without_ls,slackR,508,0.0,True,0.034465
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,without_ls,slackW,1217,0.0,True,0.034465
primary,setting3_bacass_72_32_4_1_3,bacass,bacass,small,3,1.5,without_ls,slackWR,1216,0.0,True,0.034465
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,baseline,baseline,1208,0.0,True,0.007926
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,with_ls,press-LS,1118,0.0,True,0.037601
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,with_ls,pressR-LS,808,0.0,True,0.037601
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,with_ls,pressW-LS,1118,0.0,True,0.037601
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,with_ls,pressWR-LS,808,0.0,True,0.037601
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,with_ls,slack-LS,814,0.0,True,0.037601
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,with_ls,slackR-LS,808,0.0,True,0.037601
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,with_ls,slackW-LS,812,0.0,True,0.037601
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,with_ls,slackWR-LS,808,0.0,True,0.037601
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,without_ls,press,1320,0.0,True,0.034855
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,without_ls,pressR,1016,0.0,True,0.034855
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,without_ls,pressW,1318,0.0,True,0.034855
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,without_ls,pressWR,1014,0.0,True,0.034855
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,without_ls,slack,918,0.0,True,0.034855
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,without_ls,slackR,1016,0.0,True,0.034855
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,without_ls,slackW,812,0.0,True,0.034855
primary,setting3_bacass_72_42_5_1_3,bacass,bacass,small,3,2.0,without_ls,slackWR,1014,0.0,True,0.034855
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,baseline,baseline,1208,0.0,True,0.007897
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,with_ls,press-LS,0,0.0,True,0.036246
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,with_ls,pressR-LS,408,0.0,True,0.036246
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,with_ls,pressW-LS,316,0.0,True,0.036246
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,with_ls,pressWR-LS,408,0.0,True,0.036246
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,with_ls,slack-LS,307,0.0,True,0.036246
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,with_ls,slackR-LS,404,0.0,True,0.036246
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,with_ls,slackW-LS,812,0.0,True,0.036246
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,with_ls,slackWR-LS,808,0.0,True,0.036246
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,without_ls,press,2,0.0,True,0.034349
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,without_ls,pressR,613,0.0,True,0.034349
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,without_ls,pressW,318,0.0,True,0.034349
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,without_ls,pressWR,612,0.0,True,0.034349
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,without_ls,slack,411,0.0,True,0.034349
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,without_ls,slackR,1004,0.0,True,0.034349
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,without_ls,slackW,812,0.0,True,0.034349
primary,setting3_bacass_72_63_7_1_3,bacass,bacass,small,3,3.0,without_ls,slackWR,1014,0.0,True,0.034349
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,baseline,baseline,203192,12.0,True,0.275742
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,with_ls,press-LS,179278,752.0,True,8.163781
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,with_ls,pressR-LS,172954,806.0,True,8.163781
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,with_ls,pressW-LS,182380,733.0,True,8.163781
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,with_ls,pressWR-LS,172835,783.0,True,8.163781
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,with_ls,slack-LS,191984,747.0,True,8.163781
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,with_ls,slackR-LS,182841,794.0,True,8.163781
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,with_ls,slackW-LS,194080,699.0,True,8.163781
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,with_ls,slackWR-LS,180993,773.0,True,8.163781
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,without_ls,press,182788,704.0,True,7.703786
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,without_ls,pressR,178360,758.0,True,7.703786
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,without_ls,pressW,187612,662.0,True,7.703786
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,without_ls,pressWR,179178,719.0,True,7.703786
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,without_ls,slack,200763,688.0,True,7.703786
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,without_ls,slackR,188344,740.0,True,7.703786
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,without_ls,slackW,199731,644.0,True,7.703786
primary,setting3_eager1000_144_132_14_1_3,eager,eager1000,large,3,1.5,without_ls,slackWR,185590,693.0,True,7.703786
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,baseline,baseline,202980,11.0,True,0.280236
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,with_ls,press-LS,146466,811.0,True,8.603102
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,with_ls,pressR-LS,132778,873.0,True,8.603102
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,with_ls,pressW-LS,155049,767.0,True,8.603102
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,with_ls,pressWR-LS,136678,822.0,True,8.603102
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,with_ls,slack-LS,171639,811.0,True,8.603102
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,with_ls,slackR-LS,153916,859.0,True,8.603102
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,with_ls,slackW-LS,165965,788.0,True,8.603102
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,with_ls,slackWR-LS,151301,799.0,True,8.603102
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,without_ls,press,149576,717.0,True,7.855001
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,without_ls,pressR,136872,778.0,True,7.855001
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,without_ls,pressW,161051,669.0,True,7.855001
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,without_ls,pressWR,140022,749.0,True,7.855001
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,without_ls,slack,177238,692.0,True,7.855001
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,without_ls,slackR,158901,758.0,True,7.855001
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,without_ls,slackW,175757,653.0,True,7.855001
primary,setting3_eager1000_144_176_18_1_3,eager,eager1000,large,3,2.0,without_ls,slackWR,154306,717.0,True,7.855001
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,baseline,baseline,91255,12.0,True,0.278618
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,with_ls,press-LS,91831,898.0,True,9.380644
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,with_ls,pressR-LS,73056,1044.0,True,9.380644
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,with_ls,pressW-LS,67736,801.0,True,9.380644
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,with_ls,pressWR-LS,51255,892.0,True,9.380644
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,with_ls,slack-LS,87699,899.0,True,9.380644
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,with_ls,slackR-LS,69722,953.0,True,9.380644
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,with_ls,slackW-LS,91470,901.0,True,9.380644
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,with_ls,slackWR-LS,77055,890.0,True,9.380644
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,without_ls,press,97138,721.0,True,8.026675
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,without_ls,pressR,77188,818.0,True,8.026675
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,without_ls,pressW,74661,685.0,True,8.026675
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,without_ls,pressWR,54436,759.0,True,8.026675
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,without_ls,slack,92046,694.0,True,8.026675
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,without_ls,slackR,72587,796.0,True,8.026675
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,without_ls,slackW,96314,668.0,True,8.026675
primary,setting3_eager1000_144_264_27_1_3,eager,eager1000,large,3,3.0,without_ls,slackWR,78023,750.0,True,8.026675
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,baseline,baseline,199908,11.0,True,0.280745
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,with_ls,press-LS,198415,741.0,True,8.008417
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,with_ls,pressR-LS,193240,775.0,True,8.008417
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,with_ls,pressW-LS,196634,700.0,True,8.008417
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,with_ls,pressWR-LS,190020,743.0,True,8.008417
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,with_ls,slack-LS,197976,760.0,True,8.008417
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,with_ls,slackR-LS,190786,800.0,True,8.008417
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,with_ls,slackW-LS,198402,701.0,True,8.008417
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,with_ls,slackWR-LS,191288,741.0,True,8.008417
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,without_ls,press,204592,681.0,True,7.508163
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,without_ls,pressR,202778,708.0,True,7.508163
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,without_ls,pressW,203610,637.0,True,7.508163
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,without_ls,pressWR,198422,679.0,True,7.508163
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,without_ls,slack,200329,684.0,True,7.508163
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,without_ls,slackR,197093,718.0,True,7.508163
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,without_ls,slackW,205563,640.0,True,7.508163
primary,setting3_eager1000_144_88_9_1_3,eager,eager1000,large,3,1.0,without_ls,slackWR,195269,673.0,True,7.508163
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,baseline,baseline,289745,10.0,True,0.270318
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,with_ls,press-LS,229274,805.0,True,8.915
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,with_ls,pressR-LS,220392,940.0,True,8.915
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,with_ls,pressW-LS,230491,756.0,True,8.915
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,with_ls,pressWR-LS,219987,954.0,True,8.915
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,with_ls,slack-LS,243508,809.0,True,8.915
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,with_ls,slackR-LS,229948,936.0,True,8.915
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,with_ls,slackW-LS,244279,745.0,True,8.915
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,with_ls,slackWR-LS,227753,923.0,True,8.915
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,without_ls,press,234423,747.0,True,8.188987
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,without_ls,pressR,226646,833.0,True,8.188987
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,without_ls,pressW,235033,702.0,True,8.188987
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,without_ls,pressWR,227963,781.0,True,8.188987
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,without_ls,slack,247900,748.0,True,8.188987
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,without_ls,slackR,233758,840.0,True,8.188987
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,without_ls,slackW,248959,695.0,True,8.188987
primary,setting3_eager1000_72_184_19_1_3,eager,eager1000,small,3,1.0,without_ls,slackWR,235621,775.0,True,8.188987
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,baseline,baseline,336552,9.0,True,0.269314
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,with_ls,press-LS,286256,967.0,True,10.398864
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,with_ls,pressR-LS,288420,1023.0,True,10.398864
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,with_ls,pressW-LS,286550,1024.0,True,10.398864
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,with_ls,pressWR-LS,289769,979.0,True,10.398864
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,with_ls,slack-LS,294875,919.0,True,10.398864
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,with_ls,slackR-LS,291242,1089.0,True,10.398864
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,with_ls,slackW-LS,291381,1187.0,True,10.398864
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,with_ls,slackWR-LS,292905,1150.0,True,10.398864
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,without_ls,press,290745,785.0,True,8.698304
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,without_ls,pressR,291330,898.0,True,8.698304
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,without_ls,pressW,291061,775.0,True,8.698304
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,without_ls,pressWR,293411,862.0,True,8.698304
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,without_ls,slack,301452,801.0,True,8.698304
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,without_ls,slackR,295925,916.0,True,8.698304
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,without_ls,slackW,301038,740.0,True,8.698304
primary,setting3_eager1000_72_276_28_1_3,eager,eager1000,small,3,1.5,without_ls,slackWR,298647,846.0,True,8.698304
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,baseline,baseline,294655,9.0,True,0.273038
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,with_ls,press-LS,187997,928.0,True,10.19693
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,with_ls,pressR-LS,186658,1085.0,True,10.19693
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,with_ls,pressW-LS,191511,970.0,True,10.19693
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,with_ls,pressWR-LS,191316,1060.0,True,10.19693
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,with_ls,slack-LS,224961,977.0,True,10.19693
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,with_ls,slackR-LS,206476,1176.0,True,10.19693
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,with_ls,slackW-LS,208821,957.0,True,10.19693
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,with_ls,slackWR-LS,202093,1010.0,True,10.19693
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,without_ls,press,190571,779.0,True,8.823531
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,without_ls,pressR,187779,943.0,True,8.823531
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,without_ls,pressW,194384,755.0,True,8.823531
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,without_ls,pressWR,192612,916.0,True,8.823531
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,without_ls,slack,227237,787.0,True,8.823531
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,without_ls,slackR,208577,948.0,True,8.823531
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,without_ls,slackW,211073,728.0,True,8.823531
primary,setting3_eager1000_72_368_37_1_3,eager,eager1000,small,3,2.0,without_ls,slackWR,204786,897.0,True,8.823531
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,baseline,baseline,229622,9.0,True,0.272494
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,with_ls,press-LS,84554,1019.0,True,10.87636
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,with_ls,pressR-LS,85596,1207.0,True,10.87636
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,with_ls,pressW-LS,90931,931.0,True,10.87636
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,with_ls,pressWR-LS,89404,1147.0,True,10.87636
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,with_ls,slack-LS,93765,1025.0,True,10.87636
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,with_ls,slackR-LS,112466,1268.0,True,10.87636
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,with_ls,slackW-LS,113482,1055.0,True,10.87636
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,with_ls,slackWR-LS,108731,1198.0,True,10.87636
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,without_ls,press,86900,815.0,True,9.502964
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,without_ls,pressR,87112,1093.0,True,9.502964
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,without_ls,pressW,93909,765.0,True,9.502964
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,without_ls,pressWR,90371,1044.0,True,9.502964
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,without_ls,slack,96415,819.0,True,9.502964
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,without_ls,slackR,116214,1091.0,True,9.502964
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,without_ls,slackW,117092,753.0,True,9.502964
primary,setting3_eager1000_72_552_56_1_3,eager,eager1000,small,3,3.0,without_ls,slackWR,112528,1026.0,True,9.502964
primary,setting3_eager200_144_108_11_1_3,eager,eager200,large,3,1.5,baseline,baseline,46434,3.0,True,0.062474
primary,setting3_eager200_144_108_11_1_3,eager,eager200,large,3,1.5,with_ls,press-LS,32772,30.0,True,0.704704
